LEAID,district_name,total_students,num_chronically_absent_students,chronic_absentee_ratio,STATE_NAME,Am_Indian_Female,Am_Indian_Male,Am_Indian_Total,Asian_Female,Asian_Male,Asian_Total,Black_Female,Black_Male,Black_Total,Sec504_Female,Sec504_Male,Sec504_Total,Econ_Disadv_Female,Econ_Disadv_Male,Econ_Disadv_Total,Hispanic_Female,Hispanic_Male,Hispanic_Total,Homeless_Female,Homeless_Male,Homeless_Total,Eng_Learner_Female,Eng_Learner_Male,Eng_Learner_Total,Multiracial_Female,Multiracial_Male,Multiracial_Total,PI7_F,PI7_M,PI7_T,Disabilities_Female,Disabilities_Male,Disabilities_Total,White_Female,White_Male,White_Total,student_poverty_ratio,total_federal_revenue,total_state_revenue,total_local_revenue,total_expenditures,total_salaries,total_employee_benefits
602061,High Tech High Chula Vista District,639,145,0.22699999999999998,CA,0.0,0.0,0.0,2.0,6.0,8.0,1.0,3.0,4.0,4.0,9.0,13.0,34.0,44.0,78.0,43.0,70.0,113.0,0.0,0.0,0.0,2.0,13.0,15.0,4.0,3.0,7.0,0.0,0.0,0.0,9.0,19.0,28.0,6.0,6.0,12.0,0.1373018247083458,725000,8207000,473000,7942000,2614000,1291000
600062,Oakdale Joint Unified,5220,1186,0.22699999999999998,CA,1.0,4.0,5.0,4.0,9.0,13.0,5.0,7.0,12.0,11.0,11.0,22.0,407.0,422.0,829.0,296.0,290.0,586.0,12.0,12.0,24.0,77.0,89.0,166.0,21.0,22.0,43.0,0.0,3.0,3.0,83.0,134.0,217.0,259.0,265.0,524.0,0.09667576682190461,8749000,42216000,27623000,75597000,26984000,16443000
602062,Blue Ridge Academy District,6751,34,0.005,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,7.0,10.0,17.0,5.0,10.0,15.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,6.0,12.0,5.0,17.0,0.09667576682190461,5019000,65895000,5880000,71966000,22014000,12263000
600063,Waterford Unified,1808,515,0.285,CA,1.0,0.0,1.0,6.0,4.0,10.0,4.0,3.0,7.0,10.0,12.0,22.0,242.0,229.0,471.0,168.0,169.0,337.0,2.0,2.0,4.0,62.0,68.0,130.0,2.0,10.0,12.0,2.0,1.0,3.0,31.0,61.0,92.0,76.0,67.0,143.0,0.10739130434782608,4888000,24653000,9388000,35601000,10957000,7753000
602063,Ingenium Clarion Charter Middle District,156,100,0.6409999999999999,CA,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,66.0,0.0,1.0,1.0,45.0,43.0,88.0,18.0,14.0,32.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,13.0,17.0,0.0,0.0,0.0,0.10739130434782608,364000,1459000,338000,2160000,667000,240000
691063,Del Norte County Office of Education,380,78,0.205,CA,7.0,14.0,21.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,8.0,30.0,40.0,70.0,4.0,9.0,13.0,4.0,8.0,12.0,1.0,0.0,1.0,4.0,6.0,10.0,0.0,0.0,0.0,5.0,10.0,15.0,15.0,14.0,29.0,0.10739130434782608,3292000,9846000,1976000,11544000,2289000,2187000
600064,Porterville Unified,14208,2948,0.207,CA,72.0,80.0,152.0,17.0,15.0,32.0,5.0,11.0,16.0,36.0,40.0,76.0,1329.0,1380.0,2709.0,1121.0,1167.0,2288.0,66.0,54.0,120.0,330.0,356.0,686.0,37.0,39.0,76.0,6.0,3.0,9.0,103.0,242.0,345.0,191.0,181.0,372.0,0.26164024466358754,63219000,203134000,37793000,270981000,73914000,67952000
602064,Voices College-Bound Language ACAD at Mt. Pleasant District,286,131,0.45799999999999996,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,52.0,50.0,102.0,66.0,61.0,127.0,1.0,3.0,4.0,39.0,36.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,17.0,0.0,1.0,1.0,0.26164024466358754,755000,3120000,1255000,5109000,1155000,405000
600065,Dinuba Unified,6471,1667,0.258,CA,2.0,4.0,6.0,11.0,10.0,21.0,0.0,2.0,2.0,18.0,26.0,44.0,695.0,760.0,1455.0,734.0,803.0,1537.0,9.0,14.0,23.0,259.0,324.0,583.0,0.0,0.0,0.0,7.0,2.0,9.0,69.0,129.0,198.0,53.0,39.0,92.0,0.2401036418597956,17880000,104707000,12647000,101140000,32549000,25398000
602065,Sacramento Valley Charter District,306,62,0.203,CA,0.0,0.0,0.0,21.0,32.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,50.0,4.0,0.0,4.0,0.0,0.0,0.0,11.0,20.0,31.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,0.2401036418597956,125000,2685000,816000,3273000,1217000,302000
600067,Caruthers Unified,1567,289,0.184,CA,0.0,2.0,2.0,2.0,4.0,6.0,2.0,0.0,2.0,5.0,3.0,8.0,143.0,135.0,278.0,124.0,130.0,254.0,7.0,6.0,13.0,36.0,46.0,82.0,0.0,2.0,2.0,1.0,0.0,1.0,9.0,24.0,33.0,18.0,4.0,22.0,0.20969945355191258,5442000,22726000,6458000,32909000,7911000,6165000
600068,Golden Valley Unified,2566,297,0.11599999999999999,CA,0.0,5.0,5.0,1.0,9.0,10.0,4.0,0.0,4.0,12.0,3.0,15.0,83.0,112.0,195.0,85.0,92.0,177.0,0.0,4.0,4.0,17.0,15.0,32.0,3.0,4.0,7.0,1.0,0.0,1.0,23.0,41.0,64.0,40.0,53.0,93.0,0.10102249488752556,3160000,18597000,16070000,43848000,9634000,7164000
602068,Temecula Valley Charter District,530,61,0.115,CA,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,4.0,0.0,1.0,1.0,7.0,8.0,15.0,12.0,16.0,28.0,0.0,0.0,0.0,2.0,5.0,7.0,5.0,2.0,7.0,0.0,0.0,0.0,8.0,8.0,16.0,7.0,13.0,20.0,0.10102249488752556,585000,3621000,1922000,5276000,2039000,833000
600069,Valley Center-Pauma Unified,3790,1492,0.39399999999999996,CA,115.0,94.0,209.0,7.0,7.0,14.0,2.0,2.0,4.0,12.0,13.0,25.0,555.0,570.0,1125.0,450.0,481.0,931.0,32.0,31.0,63.0,181.0,248.0,429.0,34.0,48.0,82.0,0.0,0.0,0.0,127.0,191.0,318.0,125.0,127.0,252.0,0.0884118190212373,8479000,25859000,27688000,54017000,19247000,13139000
602069,Aspire Benjamin Holt Middle District,567,114,0.201,CA,0.0,0.0,0.0,5.0,8.0,13.0,1.0,5.0,6.0,1.0,0.0,1.0,47.0,34.0,81.0,40.0,23.0,63.0,0.0,0.0,0.0,8.0,7.0,15.0,7.0,6.0,13.0,1.0,0.0,1.0,2.0,8.0,10.0,7.0,11.0,18.0,0.0884118190212373,584000,5454000,1125000,5985000,2100000,983000
600116,Chawanakee Unified,1432,408,0.285,CA,22.0,10.0,32.0,1.0,2.0,3.0,0.0,2.0,2.0,13.0,9.0,22.0,145.0,137.0,282.0,55.0,56.0,111.0,15.0,15.0,30.0,3.0,5.0,8.0,12.0,18.0,30.0,0.0,0.0,0.0,31.0,44.0,75.0,120.0,110.0,230.0,0.11126373626373626,1762000,14604000,9338000,23851000,5618000,4786000
602116,Bert Corona Charter High District,200,77,0.385,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,38.0,72.0,37.0,38.0,75.0,0.0,0.0,0.0,5.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,0.0,1.0,1.0,0.11126373626373626,359000,1826000,1134000,3448000,1119000,509000
600153,Alhambra Unified,14877,2544,0.171,CA,1.0,2.0,3.0,191.0,214.0,405.0,17.0,16.0,33.0,48.0,25.0,73.0,863.0,871.0,1734.0,952.0,985.0,1937.0,57.0,74.0,131.0,275.0,346.0,621.0,50.0,47.0,97.0,0.0,0.0,0.0,176.0,331.0,507.0,30.0,39.0,69.0,0.15332302936630604,52571000,236062000,83966000,363694000,83429000,79599000
602153,Ezequiel Tafoya Alvarado Academy District,650,77,0.11800000000000001,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,42.0,72.0,30.0,41.0,71.0,1.0,3.0,4.0,12.0,13.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,4.0,5.0,0.15332302936630604,924000,7116000,2428000,8272000,3150000,1594000
600158,Turlock Unified,13359,3915,0.293,CA,14.0,12.0,26.0,49.0,70.0,119.0,58.0,66.0,124.0,25.0,30.0,55.0,1532.0,1627.0,3159.0,1300.0,1414.0,2714.0,25.0,22.0,47.0,472.0,629.0,1101.0,45.0,62.0,107.0,0.0,5.0,5.0,248.0,499.0,747.0,419.0,392.0,811.0,0.14068414894349232,28725000,140589000,61795000,237609000,85509000,48594000
600159,Scott Valley Unified,622,223,0.359,CA,9.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,25.0,73.0,82.0,155.0,17.0,12.0,29.0,4.0,3.0,7.0,1.0,0.0,1.0,19.0,22.0,41.0,0.0,1.0,1.0,10.0,11.0,21.0,54.0,74.0,128.0,0.19393939393939394,1716000,6890000,4209000,12701000,3282000,2569000
602159,Connecting Waters Charter - East Bay District,494,2,0.004,CA,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19393939393939394,77000,3230000,2140000,4497000,1451000,679000
600160,Yosemite Unified,1385,607,0.43799999999999994,CA,11.0,13.0,24.0,7.0,7.0,14.0,6.0,4.0,10.0,6.0,9.0,15.0,213.0,214.0,427.0,91.0,79.0,170.0,6.0,8.0,14.0,16.0,13.0,29.0,18.0,20.0,38.0,0.0,0.0,0.0,35.0,65.0,100.0,163.0,185.0,348.0,0.12318220701454234,3334000,12881000,11496000,23497000,6455000,4666000
602160,Alta Loma Elementary,5494,955,0.174,CA,0.0,2.0,2.0,24.0,22.0,46.0,30.0,32.0,62.0,7.0,21.0,28.0,283.0,279.0,562.0,271.0,284.0,555.0,23.0,15.0,38.0,30.0,28.0,58.0,27.0,29.0,56.0,3.0,1.0,4.0,64.0,109.0,173.0,117.0,113.0,230.0,0.12318220701454234,5721000,60287000,20831000,86201000,28396000,20494000
608160,Chaffey Joint Union High,23058,6339,0.275,CA,19.0,17.0,36.0,135.0,127.0,262.0,281.0,293.0,574.0,129.0,103.0,232.0,2475.0,2535.0,5010.0,2226.0,2232.0,4458.0,229.0,225.0,454.0,342.0,444.0,786.0,110.0,117.0,227.0,17.0,24.0,41.0,418.0,726.0,1144.0,357.0,370.0,727.0,0.12318220701454234,50706000,239990000,162568000,454827000,136708000,105055000
617160,Hickman Community Charter,985,57,0.057999999999999996,CA,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,14.0,29.0,10.0,15.0,25.0,0.0,0.0,0.0,3.0,4.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,5.0,9.0,14.0,14.0,12.0,26.0,0.12318220701454234,773000,10237000,1323000,11658000,4807000,2721000
618160,Igo Ono Platina Union Elementary,30,7,0.233,CA,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.12318220701454234,220000,391000,425000,1188000,248000,141000
623160,Lynwood Unified,11920,5082,0.426,CA,2.0,1.0,3.0,5.0,1.0,6.0,140.0,167.0,307.0,12.0,18.0,30.0,2355.0,2401.0,4756.0,2317.0,2393.0,4710.0,85.0,95.0,180.0,707.0,780.0,1487.0,5.0,3.0,8.0,7.0,4.0,11.0,358.0,620.0,978.0,18.0,19.0,37.0,0.12318220701454234,43014000,194483000,29925000,256767000,69598000,54150000
629160,Outside Creek Elementary,130,27,0.20800000000000002,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,18.0,9.0,15.0,24.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,0.12318220701454234,537000,1356000,227000,1163000,404000,322000
632160,Reed Union Elementary,1023,157,0.153,CA,0.0,0.0,0.0,2.0,6.0,8.0,3.0,3.0,6.0,1.0,3.0,4.0,15.0,8.0,23.0,10.0,12.0,22.0,0.0,0.0,0.0,3.0,3.0,6.0,11.0,8.0,19.0,0.0,0.0,0.0,11.0,15.0,26.0,51.0,50.0,101.0,0.12318220701454234,542000,2553000,27255000,25352000,9228000,6504000
641160,Visalia Unified,28827,6884,0.239,CA,15.0,25.0,40.0,83.0,115.0,198.0,65.0,67.0,132.0,18.0,26.0,44.0,2685.0,2948.0,5633.0,2484.0,2725.0,5209.0,221.0,219.0,440.0,546.0,635.0,1181.0,180.0,174.0,354.0,5.0,8.0,13.0,355.0,790.0,1145.0,446.0,490.0,936.0,0.12318220701454234,65628000,350917000,92310000,462294000,149336000,119170000
800001,Cheyenne County School District No. Re-5,172,22,0.128,CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,19.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0,5.0,5.0,10.0,0.16818181818181818,329000,2690000,1786000,3297000,1017000,753000
800016,Yuma 1 School District,822,244,0.297,CO,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,7.0,13.0,76.0,89.0,165.0,56.0,75.0,131.0,1.0,0.0,1.0,17.0,37.0,54.0,2.0,2.0,4.0,0.0,0.0,0.0,21.0,35.0,56.0,51.0,51.0,102.0,0.15699333967649856,1372000,13026000,6250000,24527000,3816000,2314000
800017,Wray RD-2 School District,677,187,0.276,CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,66.0,52.0,118.0,40.0,30.0,70.0,6.0,3.0,9.0,29.0,19.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,38.0,62.0,55.0,117.0,0.14634146341463414,1260000,5734000,6800000,11207000,3071000,2228000
800018,Idalia RJ-3 School District,155,6,0.039,CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.12408759124087591,223000,2615000,1089000,3538000,1026000,704000
800019,Liberty J-4 School District,57,3,0.053,CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.09722222222222222,144000,794000,910000,1601000,434000,325000
900005,Regional School District 19,1073,167,0.156,CT,1.0,0.0,1.0,2.0,2.0,4.0,4.0,5.0,9.0,0.0,0.0,0.0,45.0,32.0,77.0,16.0,15.0,31.0,3.0,2.0,5.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,19.0,31.0,50.0,64.0,54.0,118.0,0.06320754716981132,713000,4650000,21431000,26500000,9169000,6419000
900030,Andover School District,164,33,0.201,CT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,12.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,11.0,16.0,27.0,0.05555555555555555,207000,2875000,2173000,5117000,1905000,1518000
903030,North Haven School District,3097,340,0.11,CT,0.0,1.0,1.0,8.0,13.0,21.0,4.0,10.0,14.0,0.0,0.0,0.0,67.0,82.0,149.0,39.0,31.0,70.0,1.0,1.0,2.0,11.0,12.0,23.0,7.0,8.0,15.0,0.0,1.0,1.0,22.0,51.0,73.0,107.0,111.0,218.0,0.05555555555555555,4559000,15047000,55325000,75218000,25080000,21794000
900060,Ansonia School District,2150,456,0.212,CT,0.0,0.0,0.0,3.0,7.0,10.0,38.0,48.0,86.0,0.0,0.0,0.0,182.0,202.0,384.0,129.0,127.0,256.0,2.0,2.0,4.0,15.0,17.0,32.0,11.0,18.0,29.0,0.0,1.0,1.0,28.0,56.0,84.0,34.0,40.0,74.0,0.1979202772963605,6782000,28505000,17959000,52876000,16515000,11754000
903060,North Stonington School District,716,111,0.155,CT,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,31.0,17.0,48.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,1.0,1.0,12.0,8.0,20.0,52.0,39.0,91.0,0.1979202772963605,876000,6269000,15277000,21893000,6595000,4904000
900090,Ashford School District,331,70,0.21100000000000002,CT,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,14.0,21.0,35.0,2.0,8.0,10.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,10.0,27.0,28.0,55.0,0.11239193083573487,651000,5140000,4527000,10309000,3401000,3222000
903090,Norwalk School District,11115,2346,0.21100000000000002,CT,4.0,3.0,7.0,24.0,28.0,52.0,190.0,162.0,352.0,0.0,0.0,0.0,759.0,702.0,1461.0,746.0,731.0,1477.0,18.0,16.0,34.0,280.0,307.0,587.0,39.0,31.0,70.0,1.0,2.0,3.0,212.0,260.0,472.0,193.0,185.0,378.0,0.11239193083573487,24402000,76553000,228098000,313015000,114327000,89668000
900120,Avon School District,3029,310,0.102,CT,0.0,0.0,0.0,20.0,26.0,46.0,15.0,17.0,32.0,0.0,0.0,0.0,37.0,46.0,83.0,17.0,16.0,33.0,0.0,3.0,3.0,7.0,8.0,15.0,8.0,7.0,15.0,0.0,1.0,1.0,26.0,40.0,66.0,88.0,94.0,182.0,0.022810475922275416,2853000,13323000,63474000,77923000,28887000,21473000
903120,Norwich School District,3029,852,0.281,CT,3.0,2.0,5.0,13.0,17.0,30.0,53.0,59.0,112.0,0.0,0.0,0.0,345.0,388.0,733.0,193.0,194.0,387.0,26.0,19.0,45.0,94.0,108.0,202.0,42.0,50.0,92.0,0.0,4.0,4.0,55.0,117.0,172.0,95.0,127.0,222.0,0.022810475922275416,18720000,58287000,49242000,124628000,33572000,24480000
900150,Barkhamsted School District,184,22,0.12,CT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,8.0,12.0,20.0,0.045774647887323945,139000,2223000,3131000,5372000,1511000,1183000
900210,Berlin School District,2577,392,0.152,CT,0.0,1.0,1.0,9.0,8.0,17.0,9.0,6.0,15.0,0.0,0.0,0.0,94.0,83.0,177.0,37.0,54.0,91.0,0.0,5.0,5.0,15.0,14.0,29.0,11.0,6.0,17.0,0.0,0.0,0.0,34.0,50.0,84.0,143.0,108.0,251.0,0.050396962374870555,2464000,17484000,53867000,70567000,25936000,17474000
903210,Orange School District,1224,84,0.069,CT,0.0,0.0,0.0,5.0,5.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,13.0,21.0,7.0,5.0,12.0,0.0,0.0,0.0,5.0,9.0,14.0,2.0,1.0,3.0,0.0,1.0,1.0,4.0,8.0,12.0,16.0,41.0,57.0,0.050396962374870555,1114000,5360000,22167000,28048000,9192000,8767000
900240,Bethany School District,403,26,0.065,CT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,8.0,9.0,13.0,22.0,0.035629453681710214,601000,3218000,5458000,9203000,3176000,2314000
903240,Oxford School District,1669,223,0.134,CT,1.0,1.0,2.0,3.0,3.0,6.0,4.0,4.0,8.0,0.0,0.0,0.0,37.0,33.0,70.0,9.0,15.0,24.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,20.0,22.0,42.0,103.0,76.0,179.0,0.035629453681710214,1331000,9839000,32722000,41719000,13051000,11031000
900270,Bethel School District,3084,355,0.115,CT,5.0,4.0,9.0,8.0,9.0,17.0,10.0,5.0,15.0,0.0,0.0,0.0,100.0,80.0,180.0,52.0,54.0,106.0,3.0,5.0,8.0,17.0,18.0,35.0,6.0,4.0,10.0,1.0,0.0,1.0,33.0,52.0,85.0,102.0,93.0,195.0,0.08226144181872569,4698000,19422000,50615000,72586000,23964000,20243000
903270,Plainfield School District,1857,443,0.239,CT,3.0,3.0,6.0,3.0,3.0,6.0,3.0,4.0,7.0,0.0,0.0,0.0,168.0,158.0,326.0,27.0,37.0,64.0,5.0,2.0,7.0,6.0,8.0,14.0,10.0,6.0,16.0,1.0,0.0,1.0,46.0,71.0,117.0,175.0,167.0,342.0,0.08226144181872569,4805000,22243000,22470000,48547000,14146000,12128000
900330,Bloomfield School District,1690,286,0.16899999999999998,CT,0.0,1.0,1.0,3.0,2.0,5.0,74.0,86.0,160.0,0.0,0.0,0.0,111.0,119.0,230.0,41.0,38.0,79.0,4.0,4.0,8.0,11.0,12.0,23.0,10.0,11.0,21.0,0.0,1.0,1.0,28.0,51.0,79.0,10.0,8.0,18.0,0.1270410195141378,6722000,23137000,46486000,73516000,20164000,21129000
903330,Plymouth School District,1219,275,0.226,CT,2.0,1.0,3.0,6.0,2.0,8.0,1.0,2.0,3.0,0.0,0.0,0.0,91.0,85.0,176.0,20.0,21.0,41.0,2.0,4.0,6.0,8.0,4.0,12.0,11.0,9.0,20.0,0.0,0.0,0.0,39.0,43.0,82.0,100.0,100.0,200.0,0.1270410195141378,2422000,15214000,15931000,32446000,11152000,8858000
900360,Bolton School District,718,59,0.08199999999999999,CT,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,8.0,0.0,0.0,0.0,18.0,15.0,33.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,8.0,14.0,21.0,16.0,37.0,0.047872340425531915,827000,5767000,12721000,18544000,6389000,5158000
901360,Eastern Connecticut Regional Educational Service Center (EAS,297,116,0.391,CT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,41.0,20.0,61.0,21.0,5.0,26.0,5.0,0.0,5.0,0.0,1.0,1.0,8.0,4.0,12.0,0.0,0.0,0.0,15.0,3.0,18.0,49.0,24.0,73.0,0.047872340425531915,8868000,3322000,39113000,25717000,10854000,4215000
903360,Pomfret School District,345,51,0.14800000000000002,CT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,15.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,18.0,30.0,48.0,0.047872340425531915,309000,4135000,7611000,11992000,2842000,2167000
900390,Bozrah School District,152,13,0.086,CT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,5.0,9.0,0.14935064935064934,453000,1999000,5103000,7534000,1819000,1777000
903390,Portland School District,1190,175,0.147,CT,0.0,0.0,0.0,1.0,2.0,3.0,5.0,11.0,16.0,0.0,0.0,0.0,48.0,60.0,108.0,20.0,30.0,50.0,1.0,2.0,3.0,8.0,4.0,12.0,4.0,10.0,14.0,0.0,0.0,0.0,21.0,37.0,58.0,57.0,35.0,92.0,0.14935064935064934,1935000,9438000,18923000,29293000,9593000,8327000
900420,Branford School District,2503,411,0.16399999999999998,CT,0.0,0.0,0.0,10.0,12.0,22.0,8.0,8.0,16.0,0.0,0.0,0.0,101.0,116.0,217.0,47.0,48.0,95.0,3.0,6.0,9.0,16.0,16.0,32.0,12.0,9.0,21.0,0.0,0.0,0.0,32.0,34.0,66.0,121.0,134.0,255.0,0.08272813388064414,4286000,15878000,61524000,79919000,22627000,20012000
903420,Preston School District,391,42,0.107,CT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,18.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,7.0,11.0,25.0,36.0,0.08272813388064414,332000,4733000,10049000,14871000,3973000,3540000
900450,Bridgeport School District,18190,5159,0.284,CT,11.0,7.0,18.0,27.0,39.0,66.0,669.0,803.0,1472.0,0.0,0.0,0.0,2190.0,2376.0,4566.0,1507.0,1581.0,3088.0,37.0,39.0,76.0,620.0,717.0,1337.0,54.0,48.0,102.0,3.0,2.0,5.0,462.0,818.0,1280.0,186.0,222.0,408.0,0.23532365370936023,84115000,279007000,90506000,455216000,117188000,119918000
903450,Learn,943,231,0.245,CT,1.0,0.0,1.0,4.0,0.0,4.0,6.0,6.0,12.0,0.0,0.0,0.0,78.0,76.0,154.0,54.0,58.0,112.0,3.0,3.0,6.0,16.0,19.0,35.0,17.0,13.0,30.0,0.0,0.0,0.0,21.0,22.0,43.0,41.0,31.0,72.0,0.23532365370936023,6151000,14005000,37855000,38347000,16942000,4969000
900510,Bristol School District,7143,1279,0.179,CT,1.0,1.0,2.0,26.0,13.0,39.0,54.0,57.0,111.0,0.0,0.0,0.0,495.0,463.0,958.0,349.0,308.0,657.0,37.0,42.0,79.0,63.0,60.0,123.0,37.0,38.0,75.0,0.0,0.0,0.0,144.0,192.0,336.0,202.0,204.0,406.0,0.15799792411486566,20623000,90818000,123796000,231301000,57465000,48365000
903510,Redding School District,787,111,0.141,CT,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,15.0,10.0,10.0,20.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,10.0,11.0,21.0,46.0,38.0,84.0,0.15799792411486566,545000,4212000,25890000,27741000,11074000,8265000
900540,Brookfield School District,2518,392,0.156,CT,2.0,1.0,3.0,14.0,12.0,26.0,8.0,5.0,13.0,0.0,0.0,0.0,57.0,54.0,111.0,40.0,39.0,79.0,0.0,2.0,2.0,8.0,8.0,16.0,1.0,0.0,1.0,0.0,1.0,1.0,39.0,55.0,94.0,135.0,133.0,268.0,0.04656778199379096,2665000,14193000,73868000,87453000,21513000,16751000
